vehicle_ID,attackerType,time,pos_x,pos_y,spd_x,spd_y,disChange_X,disChange_Y,spdChange_X,spdChange_Y,RSSI
225,0,18010.82926,3616.793628,5447.093787,3.389929715,-27.3695422,18.2573275,78.20803717,6.441164265,64.6165946,2.24E-08
225,0,18011.82926,3620.190786,5419.66589,3.402044996,-27.4673583,24.70755388,142.9053798,6.451627231,64.69424054,1.58E-09
225,0,18012.82926,3623.587506,5392.241523,3.397547009,-27.43104255,31.15958936,207.6266136,6.448972366,64.68042416,1.36E-08
225,0,18013.82925,3626.982779,5364.82884,3.392520496,-27.3904596,37.60800826,272.3096805,6.448586769,64.69649383,2.59E-09
231,0,18001.958,3591.235608,5876.574408,-0.017421728,-29.93270698,48.83039646,681.4130263,5.750907837,66.91256141,1.48E-09
231,0,18004.958,3591.183277,5786.662135,-0.017415472,-29.92195743,48.12701643,565.2488058,4.639283663,59.77416134,3.67E-09
231,0,18006.958,3592.015675,5726.762448,1.284412054,-29.88223962,37.99368535,445.7246257,5.931986027,59.67594582,1.47E-08
231,0,18007.958,3593.302959,5696.813394,1.283546478,-29.86210173,32.06336484,386.0109527,5.935503226,59.68390412,1.25E-08
231,0,18008.958,3594.59021,5666.865122,1.286270284,-29.9254719,27.05404159,326.1700438,4.741418209,59.86396111,7.99E-09
231,0,18010.958,3598.681225,5607.110093,2.50950746,-29.8117831,16.06418674,206.6373036,5.968492059,59.78351668,3.17E-08
231,0,18011.958,3601.195482,5577.24189,2.514934658,-29.87625569,19.58761226,229.0849754,6.067788491,60.6613562,4.99E-07
